Date,EWA,EWC,EWG,EWH,EWI,EWJ,EWK,EWL,EWM,EWN,EWO,EWP,EWQ,EWS,EWT,EWU,EWW,EWY,EWZ,FXI,INDA,EFA
2021-03-29,23.6373,33.1815,31.4686,26.045,29.7561,67.6232,19.2398,42.991,25.3624,44.9493,20.8763,26.1592,32.5752,21.8291,49.3108,29.6054,42.5976,86.384,30.2728,45.5561,39.493,73.4929
2021-03-30,23.4385,33.0445,31.5929,26.1524,29.793,67.129,19.3013,42.9527,25.2242,44.8427,20.8665,26.2262,32.6783,21.9316,49.667,29.5484,42.6655,86.756,30.6655,45.7423,39.418,73.396
2021-03-31,23.4967,33.1715,31.6871,25.8125,29.8124,66.4873,19.1638,42.5577,24.9292,45.1063,20.9262,26.1592,32.5947,21.7926,49.6839,29.4364,42.2508,87.834,31.2835,45.791,39.616,73.0781
2021-04-01,23.8186,33.7453,32.1706,25.9868,30.1057,67.0894,19.5413,43.2704,25.0586,46.2982,21.2907,26.3889,33.1186,22.0252,49.9734,29.7744,42.964,88.803,30.5059,46.5676,39.803,74.0319
2021-04-05,24.16,33.8734,32.8716,26.1809,30.664,67.9045,19.7754,44.0017,25.1684,46.9925,21.6816,26.8285,33.6979,22.0616,50.1891,30.1791,43.6004,89.949,31.4048,46.6054,39.399,75.1101
2021-04-06,23.9224,33.8049,32.5211,26.0745,30.1999,66.8765,19.5218,43.6645,25.1507,46.4158,21.448,26.5998,33.3519,22.0528,50.1807,29.963,43.7256,90.047,31.7506,46.6941,39.503,74.3108
2021-04-07,23.9883,33.8049,32.6065,25.6568,30.2571,67.0706,19.5305,43.7321,25.1968,46.3368,21.5634,26.6472,33.5016,22.0065,50.0073,30.0946,43.5906,89.498,31.5357,45.6347,39.155,74.4653
2021-04-08,24.1503,34.057,32.7104,26.2105,30.096,67.1389,19.6915,44.2811,25.3252,46.7861,21.5155,26.7714,33.6892,21.9779,50.6529,30.2822,44.1689,89.831,32.1155,46.2331,39.399,74.889
2021-04-09,24.1871,34.1652,32.7862,26.2686,29.9833,67.6034,19.6632,44.4929,25.4075,46.8947,21.534,26.6275,33.8019,21.9503,50.4625,30.1889,43.5039,89.41,31.3857,45.6646,39.155,75.1198
2021-04-12,24.1115,34.0481,32.7483,25.909,29.9542,67.1865,19.5969,44.2517,25.3712,46.4651,21.4588,26.5131,33.7271,21.8665,50.421,30.1034,43.3404,88.96,31.3485,45.6049,37.717,74.706
2021-04-13,24.2162,34.1751,32.8998,26.1041,30.3319,67.6133,19.5793,44.3193,25.2154,46.7189,21.5653,26.5703,34.0634,21.9966,50.3635,30.1034,43.6389,90.556,31.4698,45.576,37.981,75.1394
2021-04-14,24.4053,34.1751,32.7764,26.4233,30.2193,67.4875,19.6164,44.1458,25.2428,46.7091,21.6582,26.6945,34.0731,21.9601,50.405,30.3294,44.3334,91.31,32.1155,45.7223,38.423,75.1971
2021-04-15,24.8601,34.3885,33.0328,26.4134,30.3047,67.8084,19.8232,44.5693,25.6015,47.0695,21.752,26.7142,34.2879,22.0902,51.3408,30.6496,44.7383,92.025,32.4795,45.7811,38.602,75.8233
2021-04-16,24.8892,34.467,33.5347,26.4233,30.6543,67.8856,20.0865,45.0419,25.6564,47.4517,21.9738,26.867,34.6806,22.174,51.5896,30.8461,44.9107,91.496,32.788,46.037,38.686,76.3721
2021-04-19,24.766,34.2128,33.4114,26.375,30.6261,67.235,20.106,45.0987,25.4359,47.0794,21.9093,27.1913,34.7934,22.2104,52.1117,31.0534,44.6132,91.457,32.9848,46.027,37.727,76.2371
2021-04-20,24.2918,33.5895,32.9192,26.3553,29.9639,65.7802,19.8895,44.7144,25.4173,46.4651,21.5507,26.5427,34.1003,21.8389,52.1777,30.461,44.5738,91.261,32.7517,45.8996,37.127,74.8694
2021-04-21,24.7282,34.1453,33.0706,26.4528,30.2096,66.3417,20.1812,45.0222,25.4996,47.3243,21.6005,26.7802,34.4843,21.969,52.5755,30.6968,45.1816,91.036,32.8262,45.9583,37.202,75.6403
2021-04-22,24.5672,33.921,33.0036,26.3455,30.0765,66.4596,20.2416,44.9448,25.5466,47.0892,21.6396,26.867,34.4376,21.8577,51.9129,30.3294,45.2584,89.518,33.1061,46.0957,37.38,75.3899
2021-04-23,24.8698,34.1265,33.2978,26.6952,30.4562,67.0508,20.3509,45.2624,25.6838,47.9889,22.0061,27.0099,34.7273,22.2026,52.8818,30.517,45.5766,90.908,33.2379,46.704,37.615,76.1598
2021-04-26,25.0027,34.4769,33.3551,26.7336,30.5785,66.7983,20.5392,45.0419,25.9974,47.9691,22.1576,27.2209,34.8313,22.3513,54.0588,30.687,45.287,91.643,33.4806,45.9971,38.169,76.2175
2021-04-27,24.8601,34.5166,33.3075,26.6854,30.4931,65.9833,20.5109,44.8389,25.6662,47.9405,22.3139,27.5353,34.877,22.3779,53.8684,30.6771,44.6989,91.192,33.1443,46.1843,38.592,75.9681
2021-04-28,25.0783,35.1003,33.4493,26.7149,30.5494,65.9635,20.6416,44.9644,25.776,47.9306,22.2787,27.7453,35.1297,22.4716,53.9344,30.8373,44.7954,90.957,34.2562,46.4004,39.042,76.1598
2021-04-29,24.9551,35.0705,33.2318,27.0647,30.4076,66.0219,20.6894,45.0605,25.6838,47.8615,22.4596,27.907,35.2045,22.3878,54.1417,30.8933,45.0072,90.771,34.1731,46.3605,39.155,76.1892
2021-04-30,24.5285,34.6903,32.8056,26.4814,29.9076,65.4198,20.3314,44.5605,25.5741,46.9826,22.0872,27.6211,34.6058,22.2676,53.4784,30.5838,43.8221,88.676,33.257,45.4187,38.526,75.2353
2021-05-03,24.8504,34.8859,33.1745,26.3849,30.4737,66.1972,20.4445,45.0026,25.4996,47.501,22.2494,27.8892,35.0092,22.1188,52.8903,31.0249,44.4871,88.499,33.3879,45.1728,38.995,76.0639
2021-05-04,24.7001,34.8283,32.2745,26.375,29.793,65.3623,20.2007,44.3389,25.1968,46.239,22.1449,27.698,34.6058,21.6803,51.3324,30.7056,44.1787,88.47,32.938,44.7218,38.479,74.9369
2021-05-05,25.0414,35.1489,32.757,26.4331,30.3513,66.1486,20.426,44.8968,25.0684,47.0991,22.526,28.0223,34.9994,21.8478,51.3823,31.185,44.0822,88.715,33.8837,44.9478,39.145,75.9583
2021-05-06,25.0783,35.4507,33.0134,26.6952,30.6164,66.6824,20.8591,45.2536,25.1782,47.4319,22.7547,28.2707,35.4106,22.0252,52.2107,31.4296,44.825,90.331,34.6126,45.0742,39.634,76.5834
2021-05-07,25.3634,35.8597,33.6202,26.8794,30.966,67.0112,20.9342,45.8016,25.5917,48.135,22.9697,28.7478,35.813,22.5366,53.4124,31.8619,45.355,91.652,35.5468,45.1927,40.141,77.4512
2021-05-10,25.4293,35.8597,33.2687,26.977,30.9291,66.8765,20.8591,45.2918,25.1321,47.0023,23.1173,28.6433,35.5331,22.1553,52.2606,31.8904,45.7884,91.388,35.4446,43.9073,39.756,77.0364
2021-05-11,25.2111,35.6462,32.8629,26.3455,30.5883,65.7406,20.7186,44.8487,25.086,46.5915,23.0215,28.3762,35.083,21.8665,50.1807,31.411,45.355,90.223,35.8286,43.8974,39.831,76.0258
2021-05-12,24.7757,35.2859,32.5784,26.1129,30.295,63.4897,20.584,44.3968,24.8009,45.5556,22.9453,28.1761,34.7739,21.4576,47.1149,31.3167,44.3521,86.345,34.3222,43.3578,38.793,74.8117
2021-05-13,24.8795,35.3534,32.9192,26.0942,30.6077,64.0135,20.8874,44.9262,24.9763,46.1521,23.0411,28.3378,35.1297,21.4389,48.1346,31.354,44.9599,87.364,34.5839,42.7395,39.362,75.3703
2021-05-14,25.1171,35.8894,33.5629,26.308,31.1272,65.0227,21.1556,45.4261,25.1782,47.1386,23.5942,29.0544,35.8966,21.3926,48.7726,31.8147,45.4121,88.646,35.0606,43.3866,39.859,76.6323
2021-05-17,25.0686,36.2299,33.5629,26.3258,31.232,64.479,21.1781,45.532,25.0312,46.9332,23.5844,28.9962,35.7664,21.4852,47.1318,31.9375,45.8466,86.991,35.4446,43.8098,40.264,76.4885
2021-05-18,24.993,36.2895,33.5726,26.443,31.165,65.294,21.1322,45.7252,25.1968,47.1781,23.8131,29.082,35.6633,21.8941,49.6171,31.796,46.1549,88.49,35.5382,44.1632,40.526,76.6509
2021-05-19,24.5575,35.948,33.1269,26.5297,30.7106,64.9652,20.9245,45.3203,25.1135,46.6992,23.5659,28.7577,35.2794,21.7266,49.2862,31.5043,45.6436,88.206,35.0701,44.2897,40.573,75.9778
2021-05-20,25.1549,36.3768,33.7056,26.4528,31.0805,65.5564,21.2356,45.9369,25.0037,47.5692,23.7271,29.0445,35.8966,21.7739,49.6755,31.8992,46.3382,88.715,35.2478,44.7317,40.573,76.9796
2021-05-21,24.927,36.3272,33.7056,26.4716,31.3447,65.9159,21.1878,46.2251,24.5617,47.5593,23.8229,29.2358,35.9442,21.7926,49.0374,31.7774,46.0584,87.638,34.6221,44.2996,40.47,77.0843
2021-05-24,25.1074,36.6111,34.0561,26.4233,31.5437,66.2071,21.3478,46.3986,24.7822,47.979,24.033,29.293,36.197,21.9503,50.3051,31.909,45.9431,88.548,35.2382,44.2409,40.948,77.5569
2021-05-25,25.1646,36.3669,34.0183,26.909,31.5903,66.0516,21.3478,46.7065,24.8842,48.4382,24.0809,29.3886,36.2903,22.035,50.7688,31.6929,45.4614,89.312,34.752,45.2912,40.92,77.5754
2021-05-26,25.2015,36.5615,33.8289,27.2105,31.2689,66.1972,21.2629,46.8124,25.0037,48.1943,23.9372,29.2447,36.0939,22.0439,50.9846,31.6733,45.6732,89.665,35.2669,45.566,41.39,77.5275
2021-05-27,25.344,36.8344,33.7716,27.2292,31.6758,66.2457,21.3107,46.8222,25.1047,48.0679,24.0614,29.2545,36.3369,22.4351,50.8517,31.852,45.953,88.901,35.7254,45.5362,41.56,77.6723
2021-05-28,25.344,36.893,33.9037,27.2883,31.7049,66.5467,21.3663,46.9084,25.2056,48.3809,24.0614,29.359,36.4779,22.4065,51.6725,31.7685,46.3766,90.115,36.3893,45.3789,41.588,77.8562
2021-06-01,25.4584,37.1461,34.2076,27.045,32.0457,66.1288,21.5175,47.2172,25.3075,48.8105,24.4054,29.3501,36.7121,22.4252,52.9732,32.0023,46.9164,91.515,37.7171,46.5676,41.962,78.1351
2021-06-02,25.7047,37.2345,34.227,26.9287,31.9884,66.7408,21.5644,47.2555,25.5192,48.7315,24.4054,29.2545,36.7675,22.3129,52.6,32.1536,47.0031,90.996,38.5587,46.3804,42.292,78.3953
2021-06-03,25.5331,36.9804,34.0746,26.6854,31.903,66.7597,21.3293,47.1016,25.3163,48.3019,24.3477,29.016,36.44,22.1454,52.3596,31.8815,46.347,90.791,38.1938,45.4575,42.235,78.0088
2021-06-04,25.9501,37.2246,34.3406,26.7051,32.2729,67.4875,21.5361,47.6309,25.233,48.8302,24.4327,28.9203,36.6927,22.3602,52.8903,32.0682,46.7145,91.848,38.9704,45.9294,42.621,78.6741
2021-06-07,25.9035,37.2345,34.5678,26.5888,32.6128,67.75,21.696,47.9486,25.1409,48.7808,24.7201,29.1786,36.8706,22.4716,52.4765,32.078,48.141,91.398,39.1385,45.4376,42.63,78.9343
2021-06-08,25.9414,37.1848,34.4066,26.6075,32.5846,67.4192,21.659,48.0642,25.2879,48.7413,24.6907,29.082,36.8803,22.4252,52.1033,32.134,47.9193,90.781,38.9427,45.2225,42.574,78.8962
2021-06-09,25.695,37.0191,34.2076,26.5592,32.405,66.9439,21.8189,48.478,25.233,48.6149,24.4718,29.1589,36.9551,22.3228,51.9705,31.9179,47.7548,89.645,38.7087,45.2225,42.395,78.6839
2021-06-10,25.9637,37.1173,34.2173,26.5691,32.1943,67.2271,21.9262,48.625,25.3379,48.8806,24.3467,29.0524,36.8035,22.4923,52.6084,32.0524,47.9883,90.752,38.8319,45.4685,42.593,78.8991
2021-06-11,25.9443,37.0687,34.3231,26.5494,32.2797,67.3251,21.8667,48.6642,25.138,48.9388,24.423,29.1687,37.0115,22.3602,52.6338,32.2627,47.94,90.712,38.2721,45.3599,42.498,79.084
2021-06-14,26.0025,37.2355,34.3814,26.6184,32.3089,67.3053,22.0472,48.7525,25.2526,48.9685,24.5774,29.4112,37.0679,22.3129,52.6998,32.2912,47.5804,91.036,38.7851,45.4983,42.489,79.221
2021-06-15,25.9637,37.2643,34.4387,26.2351,32.3759,67.6282,22.0852,48.9877,25.1762,48.8016,24.4425,29.3432,37.2011,22.3789,52.7498,32.3491,47.2987,90.938,38.9274,44.8781,42.31,79.3188
2021-06-16,25.8483,37.0091,34.0056,26.1859,32.1079,67.5212,21.8189,48.6152,24.9577,48.4076,24.1151,28.9943,36.8599,22.0212,52.2277,32.1379,46.3362,89.968,38.4708,44.1881,41.832,78.8306
2021-06-17,25.6369,36.6081,33.7833,26.1957,31.7156,67.2667,21.4571,48.2133,24.9675,48.0244,23.8073,28.6355,36.6334,21.9079,52.6169,31.8609,45.9185,89.812,38.2435,44.8084,41.7,78.2838
2021-06-18,25.0027,36.1376,33.1279,26.3139,30.9873,65.7317,21.1332,47.6545,24.9959,46.9322,23.2492,28.045,35.9996,21.5887,51.83,30.9718,45.4909,89.204,38.1107,44.8582,41.342,76.6627
2021-06-21,25.3392,36.6369,33.6483,26.2154,31.5524,66.4259,21.3624,48.2133,24.9488,47.503,23.519,28.3644,36.368,21.8991,51.9374,31.5455,45.8219,90.144,38.7755,44.8482,41.907,77.6684
2021-06-22,25.3392,36.8434,33.6483,26.1859,31.4282,66.5042,21.3332,48.076,24.8156,47.6304,23.4994,28.3161,36.368,21.5788,51.4322,31.5642,45.7924,90.056,39.1166,44.4838,41.794,77.6782
2021-06-23,25.1181,36.7739,33.3406,26.3524,31.1019,65.9961,21.1147,47.7721,24.7019,47.4043,23.4027,27.977,36.0745,21.5887,51.9213,31.5642,46.1037,90.428,39.022,45.0453,41.596,77.1802
2021-06-24,25.3198,36.8334,33.6678,26.4706,31.5719,66.5725,21.3049,48.1937,24.597,47.9849,23.6441,28.3456,36.5673,21.767,52.4181,31.7076,46.9489,91.506,39.8483,45.5172,41.766,77.9228
2021-06-25,25.3392,36.9506,33.7454,26.6184,31.6573,66.8755,21.3556,48.3505,24.6735,48.0047,23.7398,28.4324,36.5576,21.8518,52.6415,31.7843,47.1814,92.054,38.9742,46.3844,41.794,78.0881
2021-06-28,25.1568,36.6766,33.6008,26.4607,31.3029,66.6022,21.2386,48.1642,24.4363,47.9652,23.4417,27.9188,36.2077,21.7857,53.0646,31.4119,46.8997,91.496,39.0984,46.4919,41.926,77.5901
2021-06-29,25.1753,36.5783,33.726,26.3819,31.3029,66.6507,21.1049,48.2035,24.5686,48.0738,23.3929,27.8508,36.1124,21.5887,52.8818,31.3638,46.9095,91.153,38.937,46.1475,41.794,77.6097
2021-06-30,24.9736,36.5297,33.3406,26.3139,31.0165,66.0159,20.981,47.6741,24.2374,47.6699,23.0753,27.5314,35.8101,21.8803,52.9901,31.2685,46.6278,91.241,38.4995,45.6158,41.596,77.0139
2021-07-01,24.8873,36.8821,33.4173,26.3622,31.1689,65.9664,21.0727,47.8211,24.1609,47.5326,23.4994,27.7926,36.0181,21.8143,52.9071,31.4689,46.6091,90.673,37.6923,45.3799,41.465,77.1998
2021-07-02,25.1374,36.8821,33.5328,26.2942,31.1505,66.3774,21.1244,47.9976,24.1893,47.6403,23.5278,27.6763,36.0181,21.767,53.1636,31.5937,47.0268,91.065,38.2435,44.7895,41.728,77.4639
2021-07-06,24.801,36.5982,33.157,26.1366,30.9582,66.1328,20.9723,47.8113,24.0659,47.2472,23.1916,27.4634,35.5739,22.1907,53.3793,31.3923,46.2978,90.399,36.4008,43.539,41.352,76.9562
2021-07-07,25.0696,36.4701,33.4852,26.4213,30.9679,66.1625,20.981,48.174,24.0374,47.503,23.1143,27.3954,35.6867,21.767,53.4453,31.6025,46.5017,89.674,36.7905,43.6176,41.578,77.3759
2021-07-08,24.6856,35.951,33.0318,26.0578,30.2785,65.1356,20.8289,48.1152,23.5063,46.6567,22.8153,26.9409,35.1103,21.3906,52.6998,31.0956,45.8801,87.677,36.2107,42.2586,41.267,76.3799
2021-07-09,25.1084,36.5198,33.6483,26.107,30.8436,66.8854,21.1527,48.3113,23.8003,47.4141,23.2688,27.3766,35.8665,21.833,53.4124,31.7175,46.4918,88.333,36.6759,43.4693,41.672,77.6782
2021-07-12,25.0696,36.5098,33.861,26.2745,31.1407,67.0805,21.1908,48.6544,23.668,47.8467,23.2101,27.493,35.9802,21.9276,53.5951,31.7459,46.4918,89.009,37.4076,43.3219,41.691,78.0098
2021-07-13,24.926,36.3917,33.5911,26.3918,30.6902,66.8656,21.1722,48.4682,23.6768,47.7785,23.0274,26.9311,35.6964,21.9079,53.4124,31.6222,45.6269,88.783,37.4458,43.8148,41.531,77.5999
2021-07-14,25.0221,36.1862,33.7357,26.2351,30.7766,67.1984,21.1332,48.527,23.6484,48.1222,23.1916,26.863,35.8286,21.8518,53.6941,31.5357,46.5214,89.381,38.253,43.6276,41.785,77.776
2021-07-15,24.7816,36.0294,33.3308,26.3721,30.3843,66.3774,20.8386,48.2035,23.8287,47.6205,22.9697,26.4076,35.4407,21.6547,53.5782,31.1723,47.0268,89.753,37.8155,44.0507,41.879,77.0335
2021-07-16,24.6089,35.6075,33.0609,26.4509,30.1736,65.703,20.7908,48.1544,23.7621,47.0892,22.7772,26.2331,35.1948,21.5601,53.3963,30.8952,47.075,88.823,37.313,43.7162,41.578,76.468
2021-07-19,24.0892,34.7945,32.3483,25.9494,29.3502,64.7642,20.3919,47.6643,23.4965,46.2923,22.2866,25.6811,34.3812,21.2398,52.6338,30.0632,45.5983,86.766,35.926,43.1348,41.183,75.0807
2021-07-20,24.3878,35.3534,32.5017,26.0479,29.5988,65.5366,20.6289,47.8701,23.5631,46.4987,22.6042,25.9039,34.7127,21.4941,52.7743,30.2262,45.5402,88.069,36.2489,42.9187,41.455,75.6276
2021-07-21,24.7525,36.0195,32.9842,26.3819,30.3076,66.006,21.0483,48.4191,23.7248,47.6008,22.9404,26.5821,35.3746,21.5601,52.8488,30.8284,46.0741,87.599,36.781,43.0461,41.531,76.7801
2021-07-22,24.7146,35.9808,33.0609,26.5494,30.3552,65.9664,21.0386,48.1152,23.7434,48.0935,22.8739,26.592,35.3465,21.833,52.8242,30.7518,46.4534,88.323,36.7141,43.2234,41.775,76.8094
2021-07-23,24.8873,36.1962,33.3308,26.2647,30.6426,66.3378,21.0298,48.6152,23.6484,48.693,23.0665,26.8532,35.7246,21.8232,52.7988,31.02,46.6278,88.274,36.4294,42.1212,41.85,77.3465
2021-07-26,24.9163,36.1862,33.3211,25.91,30.9776,66.1031,21.143,48.576,23.6582,48.6732,23.4603,27.1055,35.9326,21.8429,52.4426,31.1919,47.3568,88.157,36.9988,39.8662,42.122,77.4541
2021-07-27,24.8679,36.0691,33.225,25.1317,30.8242,65.7416,21.0844,48.5858,23.5915,48.2209,23.4124,27.0178,35.8286,21.767,51.6641,31.2302,47.5312,87.275,36.6577,38.5569,41.625,77.1411
2021-07-28,24.801,36.3232,33.292,25.3583,31.0068,66.0942,21.181,48.7819,23.5533,48.8115,23.5375,27.0178,36.1037,21.8429,52.2023,31.2489,47.9104,88.088,37.6168,40.8807,41.756,77.4737
2021-07-29,25.0124,36.6955,33.5425,25.4864,31.3126,66.319,21.061,49.0466,23.62,49.402,23.7301,27.2022,36.3583,22.1819,53.0807,31.6222,48.3281,88.725,37.6541,40.3092,41.953,78.0098
2021-07-30,24.7719,36.5883,33.2629,25.6834,31.1116,65.5951,20.902,49.2524,23.4298,49.1561,23.4417,26.9114,36.2738,22.1158,52.6914,31.354,47.6287,86.903,35.5181,39.915,42.009,77.6097
2021-08-02,24.9542,36.5098,33.3308,25.6735,30.9495,66.2308,20.9908,49.4485,23.3162,49.3032,23.605,27.0957,36.4915,21.833,52.8158,31.4591,47.4927,86.884,36.1066,40.4864,42.075,78.0
2021-08-03,25.1568,36.5297,33.4173,25.7819,31.2077,66.7191,21.0717,49.6838,23.5347,49.4602,23.7398,27.3185,36.8511,22.0025,53.3624,31.8324,48.4257,88.176,36.2011,40.1808,43.063,78.5567
2021-08-04,25.1374,36.4513,33.5134,25.6637,31.1602,66.0348,21.0766,49.4583,23.3073,49.7456,23.7115,27.1341,36.7559,22.2666,53.8845,31.7459,47.6582,89.39,35.7455,40.7224,42.922,78.3229
2021-08-05,25.3198,36.6865,33.6775,25.5455,31.3893,66.4259,21.2005,49.5759,23.3926,49.874,23.7975,27.212,37.0018,22.2755,54.0834,31.8707,47.7942,89.606,35.4226,40.2694,43.251,78.7035
2021-08-06,25.3198,36.7451,33.4755,25.4962,31.6097,66.2893,21.1244,49.1348,23.2593,49.638,23.8209,27.3086,36.9833,22.2006,53.6028,31.7843,47.4543,88.509,35.6796,39.7975,42.931,78.4109
2021-08-09,25.2238,36.627,33.3881,25.5947,31.6767,66.2496,21.0737,49.1544,23.326,49.8246,23.7975,27.1923,36.8599,22.1907,53.3548,31.7558,47.0553,88.421,35.5649,40.5352,42.696,78.3718
2021-08-10,25.3585,36.8722,33.4658,25.5159,31.7534,66.2893,21.1313,49.272,23.2975,49.9826,23.9324,27.2702,36.8978,22.3977,52.8488,31.9179,47.3765,87.158,35.6977,40.9783,42.715,78.5469
2021-08-11,25.4836,37.0588,33.6105,25.575,32.203,67.1102,21.2239,49.3995,23.4494,50.2088,24.2304,27.5797,37.1252,22.2567,52.8572,32.2145,47.9104,86.551,35.6318,41.3237,43.044,79.084
2021-08-12,25.4061,36.9804,33.8027,25.3681,32.2613,66.8854,21.2668,49.5367,23.4014,50.0409,24.2402,27.5511,37.1816,22.2469,52.6753,32.0711,47.6868,85.513,34.9861,40.6935,43.1,79.0155
2021-08-13,25.5796,36.9605,34.0532,25.6046,32.5001,67.0904,21.4288,50.0367,23.5063,50.4152,24.3555,27.6763,37.4275,22.238,52.0119,32.243,48.2119,84.553,35.1284,40.7124,43.444,79.4939
2021-08-16,25.3101,36.7451,33.8804,25.7622,32.2797,66.6309,21.3332,50.1445,23.4965,50.1693,24.1825,27.4634,37.1816,22.2094,51.7386,31.9758,48.1341,84.162,34.4635,40.0334,43.692,79.084
2021-08-17,24.6952,36.3629,33.5716,25.4765,31.7243,66.0744,21.0649,50.0955,23.7248,49.5985,23.7975,27.0474,36.7841,21.8232,50.1976,31.7843,48.0956,82.213,34.1598,38.9114,43.579,78.3425
2021-08-18,24.5032,36.1565,33.6105,25.4174,31.7437,65.7317,21.1244,49.9485,23.5533,49.7456,24.1053,27.2702,36.3962,21.9838,50.9761,31.6123,48.4936,82.624,33.0956,39.226,43.204,78.0392
2021-08-19,24.3006,35.4904,33.2541,25.4174,31.3612,65.1068,20.782,49.6348,23.4112,49.6084,23.6245,27.2022,35.7537,21.7384,49.9488,31.1251,47.4346,81.273,32.7259,38.4385,43.039,77.2683
2021-08-20,24.3491,35.7554,33.3503,25.2992,31.3223,65.1554,20.8484,49.821,23.5631,49.9728,23.6343,27.3569,35.9238,21.9552,50.2475,31.2685,47.1726,80.901,33.1052,38.0741,43.513,77.5706
2021-08-23,24.5895,36.4801,33.6008,25.4469,31.5049,66.0159,21.0678,50.0661,23.7336,50.7796,23.9519,27.5117,36.2835,21.7483,51.3577,31.4787,47.8523,82.203,33.0297,38.8128,43.579,78.2935
2021-08-24,24.801,36.7451,33.7163,25.378,31.4952,66.6022,21.1098,49.9583,24.2178,51.0649,24.0868,27.4535,36.1979,21.8892,51.4652,31.5171,47.9883,83.711,34.4635,40.1718,43.843,78.4589
2021-08-25,24.8679,36.7937,33.6386,25.3878,31.5136,66.4744,21.1498,49.674,24.3795,51.1627,24.2216,27.5215,36.3117,21.9079,52.2691,31.6605,48.1636,83.76,34.9861,39.8363,43.843,78.4882
2021-08-26,24.6371,36.3332,33.4173,25.2893,31.1786,66.1328,21.0571,49.5759,24.6921,50.8674,24.0096,27.1923,36.1221,21.8045,51.8714,31.4689,47.9104,82.712,34.1884,39.2061,43.767,78.0783
2021-08-27,25.0027,36.8136,33.7454,25.3977,31.5427,66.5923,21.2766,50.1543,25.0439,51.694,24.2119,27.4535,36.4439,21.8991,52.9816,31.7459,48.5518,83.917,35.1188,39.5217,44.717,78.7915
2021-08-30,24.993,36.755,33.8415,25.378,31.5049,66.5042,21.2483,49.9877,25.1762,51.8421,24.1972,27.2505,36.4439,22.0311,53.3548,31.7273,48.8729,83.222,34.8628,39.5804,45.13,78.7719
2021-08-31,24.9163,36.5982,33.6775,25.378,31.5524,66.8557,21.1908,49.8406,25.186,52.0979,24.3555,27.2307,36.5858,21.7483,53.827,31.5642,49.6591,84.886,34.5677,40.3092,45.685,78.7328
2021-09-01,25.1665,36.8334,33.7648,25.5455,31.7913,67.9411,21.3927,49.9779,25.1096,52.4317,24.5099,27.696,37.2953,21.9552,53.9674,31.7558,48.9113,85.856,34.8055,41.2053,45.939,79.445
2021-09-02,25.3779,37.2643,33.9085,25.5061,31.868,68.254,21.3907,49.9387,24.8724,52.8849,24.722,27.7157,37.3333,22.0587,53.9176,31.9758,49.0571,84.798,34.1407,40.7622,46.24,79.7679
2021-09-03,25.5118,37.3427,33.8415,25.378,31.7059,70.1891,21.3332,49.7426,25.0909,52.8059,24.7504,27.4151,36.926,22.0498,54.3567,32.0043,48.8916,85.875,34.0461,40.8309,46.719,80.1289
2021-09-07,25.3779,36.9119,33.8221,25.5455,31.5233,70.9219,21.1625,49.3799,25.0439,52.9145,24.6829,27.3086,36.9833,22.0873,54.0918,31.6988,48.999,84.632,34.2543,41.7957,46.428,80.1876
2021-09-08,25.2335,36.6766,33.3503,25.5553,31.2845,70.6189,20.7723,48.7426,24.9204,52.3931,24.5578,27.144,36.7092,21.8232,53.073,31.5171,48.4454,83.212,32.298,41.3427,46.08,79.5526
2021-09-09,24.9833,36.755,33.2726,25.3484,31.2747,71.2448,20.7011,48.674,24.9008,52.1275,24.4904,26.9794,36.7092,21.9365,53.5697,31.2872,48.4542,81.9,33.3526,40.9594,46.344,79.4167
2021-09-10,24.801,36.4999,33.225,25.4962,30.93,71.1665,20.5148,48.4191,24.9008,51.9695,24.2695,26.6206,36.5479,21.9552,53.9928,31.3068,48.5912,81.87,32.8587,40.9295,46.334,79.2406
2021-09-13,25.0027,36.617,33.4658,25.4962,31.3612,72.144,20.6416,48.4583,24.9204,52.2549,24.6546,27.1243,36.718,21.9178,54.2408,31.574,48.7458,82.487,33.5713,40.8409,46.419,79.8657
2021-09-14,24.7525,36.3332,33.4173,25.112,31.3223,71.7429,20.5245,48.5172,24.6548,52.4415,24.5676,26.8729,36.5197,21.8705,54.0089,31.3068,48.9892,82.605,33.2389,39.915,46.353,79.5331
2021-09-15,24.993,36.8235,33.3881,24.6095,31.2272,72.447,20.5148,48.3211,24.7019,52.5008,24.6927,26.6403,36.4536,22.0124,54.0259,31.5357,49.5527,83.437,33.0584,39.6402,46.888,79.7679
2021-09-16,24.9163,36.4999,33.3017,24.245,31.2747,72.2806,20.5567,48.2623,24.6166,52.6785,24.5002,26.6689,36.4439,21.8991,53.6112,31.4591,49.3773,81.88,32.5167,39.0587,46.945,79.6407
2021-09-17,24.4548,36.0294,32.8007,24.0874,30.8242,71.7726,20.4484,47.4486,24.3226,51.8026,24.1347,26.4954,35.9423,21.8518,53.2719,30.9434,48.2897,81.351,31.6245,39.3046,46.334,78.5958
2021-09-20,23.8205,35.2938,31.9531,23.2017,30.0299,70.7367,20.1158,46.7918,23.8287,50.6314,23.5668,25.9138,35.223,21.5502,51.5981,30.4551,47.4051,79.364,30.6932,37.5922,45.949,77.1411
