Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2018-06-21,24.7432,48.4231,26.3504,24.9117,66.992,33.0371,45.6832,27.8315,19.9084,78.8064,51.8922
2018-06-22,25.1031,48.6352,26.8751,24.7931,67.2258,32.9304,46.057,28.0753,20.0473,79.1605,51.8049
2018-06-25,24.7131,47.6348,26.3347,24.5248,66.3717,32.2464,46.2896,28.0085,20.378,78.4325,50.6821
2018-06-26,24.8069,47.7134,26.6681,24.4437,66.6214,32.3761,46.0944,28.154,20.4026,78.1905,51.0349
2018-06-27,24.7311,47.2943,27.0258,24.1428,66.0834,31.9344,45.9968,28.0753,20.5015,77.5299,50.3822
2018-06-28,24.825,47.7671,26.9903,24.3536,66.1756,32.3256,45.9968,28.3554,20.4935,77.6311,50.7739
2018-06-29,24.9101,47.7104,27.1583,24.3536,66.3132,32.311,45.9712,28.4223,20.5241,77.7888,50.8653
2018-07-02,24.7764,48.0101,26.7573,24.4734,66.4639,32.5998,45.7,28.2601,20.6713,78.0318,50.9296
2018-07-03,24.7353,47.4217,26.925,24.2517,66.2518,32.2139,45.8095,28.4223,20.7301,78.2192,50.6821
2018-07-05,24.9495,48.1444,26.8971,24.3082,66.5739,32.6688,46.4435,28.797,20.8411,79.0275,50.9246
2018-07-06,25.074,48.905,27.0622,24.4258,66.8057,33.0512,46.5865,28.9179,21.0023,80.1671,51.3258
2018-07-09,25.2973,49.1847,27.4658,24.986,68.0442,33.3027,46.4051,28.6504,20.3549,80.7553,51.9451
2018-07-10,25.5116,49.1639,27.6701,24.8929,68.2593,33.3804,46.9583,28.79,20.5488,81.0617,52.0619
2018-07-11,25.0828,49.0971,27.0833,24.7742,67.1396,33.2509,46.8084,28.7025,20.7342,80.419,51.9356
2018-07-12,25.1423,49.8696,27.1293,24.8207,67.9283,33.776,46.7443,28.7724,20.7506,81.3127,52.2934
2018-07-13,25.129,49.7919,27.2731,24.7099,68.2791,33.7401,47.05,28.6769,20.7542,81.4614,52.4057
2018-07-16,24.9272,49.6446,26.9574,25.1483,68.0006,33.66,46.8262,28.5206,20.7342,80.9685,52.5315
2018-07-17,25.2534,49.6536,26.8505,25.176,68.2691,33.9109,47.2266,28.328,20.7185,81.4158,52.5794
2018-07-18,25.017,49.5132,26.8689,25.5817,69.0202,33.855,46.8439,28.2237,20.6115,81.4812,52.5509
2018-07-19,25.1073,49.1648,26.8751,25.1958,68.9924,33.7357,46.8696,28.4921,20.8015,81.0251,52.4297
2018-07-20,25.005,49.0025,26.7833,25.2413,68.9162,33.7449,47.1555,28.2415,20.6557,80.8653,52.2016
2018-07-23,24.8677,49.2047,26.6643,25.5886,68.4911,33.9152,46.8606,28.1638,20.5095,81.0339,52.1437
2018-07-24,25.1891,49.55,27.0006,25.6619,68.7805,34.1017,46.9505,28.0841,20.5799,81.7719,51.9835
2018-07-25,25.3871,49.9094,27.2254,25.7193,69.8228,34.5307,47.3074,28.3653,20.6392,82.8123,52.3763
2018-07-26,25.5329,48.025,27.5238,25.7093,70.3618,34.0003,47.5569,28.4597,20.8607,82.5812,52.0968
2018-07-27,25.4376,47.1141,27.4056,25.7638,70.3698,33.4182,47.62,28.1972,20.7939,81.9851,51.9551
2018-07-30,25.3917,46.3725,27.6304,25.7806,69.6761,32.8977,47.5648,28.1736,20.667,82.0317,51.5389
2018-07-31,25.6234,46.6791,27.5795,25.5975,71.2149,32.9852,47.7886,28.7183,20.8527,82.8897,51.7854
2018-08-01,25.3608,46.4879,27.1973,25.5975,70.2518,33.2843,47.3873,28.9109,20.7185,82.9085,51.524
2018-08-02,25.1936,46.7946,27.0474,25.6064,70.1577,33.7021,47.8695,28.7724,20.8211,83.214,51.8783
2018-08-03,25.4334,47.1141,26.9084,25.7559,70.2231,33.8235,48.4316,29.1469,21.0536,83.7089,52.0619
2018-08-06,25.4255,47.587,27.0076,25.8915,70.3261,34.0051,48.475,29.084,21.0701,83.8577,52.4107
2018-08-07,25.5116,47.6447,27.2083,26.0112,70.8245,34.1343,48.1812,29.024,21.0385,83.8675,52.6377
2018-08-08,25.4042,47.6059,27.0115,26.0735,70.5114,34.2273,47.8152,28.8402,20.9279,83.9955,52.6911
2018-08-09,25.5397,47.8657,26.7607,25.9191,70.124,34.2419,47.6723,28.8943,21.0229,83.9063,52.8947
2018-08-10,25.1719,47.4616,26.925,25.6144,69.5008,33.9677,47.4967,28.615,20.9316,83.5413,52.4631
2018-08-13,24.9188,47.3928,26.5824,25.369,69.1669,33.9202,47.4967,28.6072,20.9601,83.5681,52.2016
2018-08-14,25.129,47.7293,26.6465,25.6064,69.6484,34.1303,47.8222,28.7183,21.0023,83.9608,52.6862
2018-08-15,24.7311,47.0683,25.7169,25.4066,69.3165,33.8235,48.0194,28.9709,21.1959,83.8199,52.0619
2018-08-16,24.8805,47.0494,25.9026,25.7469,70.1943,33.972,48.7058,29.1971,21.4263,84.6401,52.3284
2018-08-17,25.0657,46.8244,25.9666,25.7994,70.6214,34.023,49.0844,29.4762,21.5359,84.901,52.3713
2018-08-20,25.241,46.901,26.1423,25.8815,71.0941,33.972,49.0549,29.5088,21.4605,85.1818,52.7196
2018-08-21,25.3391,47.1897,26.2758,25.9825,71.6211,34.0278,48.7058,29.2423,21.3068,85.1818,53.1512
2018-08-22,25.2108,47.1331,26.5898,25.8915,70.9286,34.1303,48.405,29.0584,21.1491,85.264,53.2036
2018-08-23,25.0387,46.9399,26.4642,25.7717,70.7245,34.2037,48.2886,28.9876,21.133,85.2363,53.1557
2018-08-24,25.3639,47.6258,26.6577,25.8627,71.0277,34.5491,48.2255,29.1882,21.2234,85.6469,53.4746
2018-08-27,25.7136,48.0847,26.8538,26.2121,71.9263,34.8658,48.2531,29.1469,21.0938,85.9544,53.8139
2018-08-28,25.6147,47.8757,26.7396,26.1854,71.7786,34.9244,48.0943,29.5008,21.0492,86.002,53.9192
2018-08-29,25.8077,48.1444,26.905,26.1764,71.8342,35.241,48.1456,29.4596,21.2046,86.5593,54.525
2018-08-30,25.5023,47.8457,26.8293,25.9735,71.3338,35.1355,47.9938,29.3013,21.2133,86.4959,54.2051
2018-08-31,25.4255,47.3739,26.6223,25.9489,71.3814,35.1633,47.977,29.4134,21.1215,86.4761,54.4237
2018-09-04,25.2502,46.7866,26.5642,26.0735,71.3238,35.0278,47.9149,29.1548,21.2167,85.7877,54.5295
2018-09-05,25.4167,46.1794,26.5279,26.0913,71.8342,34.5904,48.4661,29.3367,21.5119,86.1338,53.9437
2018-09-06,25.4681,45.8329,26.039,25.9735,72.0581,34.3395,48.6012,29.432,21.6348,86.1338,53.7994
2018-09-07,25.3016,45.9295,26.0352,25.9489,71.8342,34.2225,48.5036,29.0584,21.371,86.2618,53.7945
2018-09-10,25.3315,46.0271,26.0247,25.9191,72.2048,34.3302,48.6703,29.2148,21.4771,86.0386,53.9931
2018-09-11,25.3825,46.4879,26.2715,25.9489,72.1849,34.6224,48.4937,29.2236,21.4222,85.9632,54.4237
2018-09-12,25.3959,46.3526,26.4075,25.7093,72.4089,34.4788,49.0549,29.2502,21.4013,86.3937,54.525
2018-09-13,25.4945,46.6791,26.418,25.6717,72.8438,34.8836,48.9858,29.432,21.5639,87.4659,54.6168
2018-09-14,25.4851,46.5935,26.5572,25.8529,73.2054,34.856,48.8497,29.1794,21.4485,87.1743,54.4137
2018-09-17,25.5754,46.1406,26.5997,25.7469,73.2322,34.4176,49.0273,29.3455,21.5202,86.8588,53.7406
2018-09-18,25.6022,46.4691,26.7755,25.8727,73.8981,34.6361,48.8231,29.1695,21.4811,87.3607,54.4237
2018-09-19,25.8803,46.5935,26.8569,26.312,73.8347,34.5491,48.7344,28.8943,21.0149,87.2427,54.4427
2018-09-20,26.1592,47.1041,26.8656,26.5406,73.9456,34.9578,49.3507,29.1105,21.0577,88.0877,54.8199
2018-09-21,26.1022,46.8902,27.0414,26.4406,74.4203,34.8186,49.4296,29.1105,21.1455,88.2117,54.5784
2018-09-24,25.7358,46.8902,27.4373,26.1448,73.145,34.9904,48.6742,28.5413,20.9592,88.3873,54.2146
2018-09-25,25.6035,46.91,27.613,26.0448,72.9211,34.9482,48.3892,28.5138,20.6718,88.1165,54.4472
2018-09-26,25.3482,47.0952,27.3463,25.7331,72.8745,34.8186,48.4435,28.1972,20.4685,88.3139,54.5784
2018-09-27,25.1285,47.5004,27.3463,25.6391,72.9785,35.0229,48.3803,28.2857,20.6802,88.7632,54.762
2018-09-28,24.9693,47.3251,27.2721,25.3729,72.9311,35.1545,48.4503,28.6367,20.9829,89.0339,54.7131
2018-10-01,25.2197,47.1331,27.6493,25.4748,73.574,35.322,48.4168,28.4164,20.9106,89.4753,54.5485
2018-10-02,25.3274,47.0952,27.6797,25.4748,73.7405,35.3268,48.692,28.329,21.1926,89.3691,53.8089
2018-10-03,25.1461,47.3053,27.9022,25.7153,74.0457,35.4342,48.1732,28.0055,20.9372,89.2035,53.6348
2018-10-04,25.0296,46.6313,27.7861,25.8885,73.8059,34.7953,48.0569,27.8738,21.0492,88.3327,52.778
2018-10-05,24.8448,46.1854,27.7824,25.7599,73.4245,34.3565,48.0105,27.8816,21.3736,88.2295,52.3962
2018-10-08,24.8315,46.033,27.7615,25.9359,73.6118,33.9687,48.6742,28.2415,21.5524,88.1919,52.5315
2018-10-09,24.0079,46.0041,28.0096,25.8331,72.4753,34.0899,48.5667,28.3378,21.6406,88.3407,52.3763
2018-10-10,23.3784,44.1864,27.1315,25.0345,70.1429,32.4381,47.9848,27.8904,21.5202,86.2539,50.6103
2018-10-11,23.1074,43.8091,26.2127,24.2884,68.2889,32.0272,46.8005,27.0735,21.1262,83.9281,49.7155
2018-10-12,23.1712,44.7867,26.2849,24.317,68.7447,33.054,47.0598,27.0557,21.1018,85.2164,50.6387
2018-10-15,23.094,44.6135,26.065,24.2052,68.8736,32.5125,47.3459,27.2228,21.2017,84.6263,50.5179
2018-10-16,23.4644,45.7901,26.2814,24.6109,70.0368,33.4934,47.8755,27.7331,21.4213,86.9462,51.5289
2018-10-17,23.3141,45.9743,26.1166,24.8593,69.5246,33.3382,48.1023,27.6535,21.3807,87.4043,51.1038
2018-10-18,23.052,45.1341,25.9863,24.4437,68.3267,32.6848,48.0381,27.6624,21.4129,86.4155,50.1302
2018-10-19,22.8872,45.1242,25.7557,24.5347,68.074,32.6707,49.1338,27.9416,21.7476,85.6281,49.6415
2018-10-22,22.7063,45.0953,25.4709,24.0112,67.8421,32.942,48.7669,27.5483,21.608,84.9278,49.8347
2018-10-23,22.4824,44.9968,24.8049,23.8183,66.7264,32.8159,48.9829,27.7233,21.4885,84.4686,49.8441
2018-10-24,21.7713,42.8555,23.8263,23.2216,64.4654,31.3455,49.187,28.0468,22.0109,81.6796,48.3498
2018-10-25,22.0518,44.275,24.1177,23.5798,64.9231,32.4241,49.3064,28.382,21.6682,82.7369,49.8151
2018-10-26,21.9207,43.0774,23.9375,23.2394,64.2811,31.774,48.3616,27.6436,21.2702,81.7997,48.2676
2018-10-29,21.8703,42.4104,23.4906,23.4412,63.209,31.2382,48.9188,28.1008,21.5684,82.0079,47.846
2018-10-30,22.37,43.5692,24.0342,23.8469,64.5119,31.5881,49.8901,28.5658,21.6513,82.8877,48.5582
2018-10-31,22.6757,44.4661,24.1826,24.1775,65.0044,32.3406,49.4207,28.1795,21.3959,82.9977,49.188
2018-11-01,23.3141,44.7289,24.3875,24.2884,66.1508,32.7172,49.7717,28.2857,21.3015,84.0461,50.1991
2018-11-02,23.2577,44.275,24.327,24.2696,66.0379,32.0785,49.5124,28.0468,21.1811,83.5234,50.3972
2018-11-05,23.3271,44.0899,24.7338,24.6565,66.3826,32.0464,50.1307,28.5138,21.4806,84.2614,50.4651
2018-11-06,23.7102,44.3516,24.8483,24.7841,67.0772,32.2469,50.4354,28.6721,21.6247,84.6947,50.6921
2018-11-07,24.1371,45.164,25.2556,25.1057,68.1681,33.1941,50.7234,28.9867,21.8709,87.1802,52.0669
2018-11-08,24.0331,44.7379,24.7076,25.179,68.0542,33.1653,50.751,29.0486,21.8353,87.2288,52.0819
2018-11-09,23.6991,43.8181,24.6646,24.9483,67.3685,32.592,51.0479,29.084,21.8674,86.9759,51.3503
2018-11-12,23.3489,43.164,24.1533,24.4536,66.0379,31.445,50.7786,29.1469,21.8554,85.7966,50.3238
2018-11-13,23.2794,43.0286,23.5986,24.5921,66.3341,31.4805,50.6623,29.2059,21.9463,85.1996,50.3044
2018-11-14,23.2536,43.2407,23.5592,24.2596,66.1121,31.1028,50.3211,29.1981,21.72,84.5152,49.9176
2018-11-15,23.5728,43.5602,23.9052,24.6198,66.9871,31.8835,50.2382,28.97,21.5403,85.262,49.8441
2018-11-16,23.8088,43.3453,24.1888,24.6465,66.9682,31.8309,50.3664,29.3839,21.8709,86.1259,49.6563
2018-11-19,23.4687,42.0331,24.1826,24.6377,65.909,30.6178,50.2836,29.4626,21.9681,85.028,48.4273
2018-11-20,23.0431,41.4817,23.3907,24.0944,64.5407,29.9597,49.4493,29.0742,21.8754,84.2336,47.3384
2018-11-21,23.2286,41.9755,23.7578,24.1142,64.9945,30.1787,49.0529,29.0574,21.5524,83.7565,47.8365
2018-11-23,22.9774,41.4239,23.0122,23.9202,64.8666,29.9029,49.2255,28.9533,21.5644,83.8785,47.6259
2018-11-26,23.2405,42.3726,23.3583,24.407,65.3412,30.5802,49.2866,29.0152,21.6919,84.6947,48.6836
2018-11-27,22.9567,42.506,23.2928,24.4258,65.2293,30.6418,49.7274,29.1705,21.8554,85.5715,48.8293
2018-11-28,23.3094,43.395,23.6934,24.8949,66.7898,31.7159,50.1405,29.4094,21.8389,87.6295,50.2854
2018-11-29,23.4779,43.5403,23.8471,24.6831,66.8285,31.4067,50.2204,29.4448,21.8313,87.9201,50.0429
2018-11-30,23.5381,43.4737,23.8034,24.8128,67.4805,31.7061,50.5439,29.726,22.1539,89.7084,50.4067
2018-12-03,23.9516,43.5403,24.3339,24.9681,68.2603,32.4051,50.5902,29.8656,22.3772,89.2789,51.3453
2018-12-04,23.2405,42.2552,23.6348,23.8826,65.3591,31.178,49.7373,29.4714,22.3929,87.2863,49.5066
2018-12-06,22.9265,42.7281,23.1997,23.5521,64.9945,31.248,49.7895,30.2795,22.4169,86.956,49.7343
2018-12-07,22.3741,41.9187,23.0684,23.1008,63.2823,30.1475,49.1594,29.8223,22.5007,84.7393,48.2578
2018-12-10,22.4347,42.2363,22.71,22.7812,63.4448,30.5625,49.1594,29.7084,22.5452,85.0656,48.2822
2018-12-11,22.3616,42.2741,22.716,22.5585,63.0703,30.5984,49.5667,29.7614,22.6365,85.3295,48.2966
2018-12-12,22.5554,42.7281,22.8076,22.6843,63.425,30.8368,49.5026,29.1981,22.4936,86.0584,48.8097
2018-12-13,22.2923,42.5349,22.8789,22.5209,63.2467,30.8888,49.8092,29.3996,22.6874,86.1458,48.5674
2018-12-14,22.1206,42.1198,22.3571,22.3002,62.3707,30.1335,48.9631,29.3485,22.6441,83.2428,47.7662
2018-12-17,21.7412,41.2975,21.9505,22.0796,61.3492,29.4931,47.83,28.2513,21.9156,81.5874,46.5511
2018-12-18,21.862,41.4817,21.4313,21.9954,61.6574,29.7261,47.266,28.5324,21.7675,80.8743,46.9159
2018-12-19,21.5636,40.5937,21.1794,21.7203,60.4931,29.1382,46.8084,28.267,21.7315,79.819,45.9853
2018-12-20,21.2745,39.879,20.5927,21.5274,59.3864,28.6161,45.9731,27.9238,21.72,78.6942,44.9541
2018-12-21,21.0847,38.5709,20.393,21.094,58.2638,27.75,45.4929,27.4982,21.6273,77.7164,43.9373
2018-12-24,20.5376,37.7576,19.5672,20.6497,56.4763,27.0084,44.1803,26.4865,20.7221,75.8557,43.1034
2018-12-26,21.4573,39.879,20.7848,21.5838,59.104,28.639,45.4091,27.3301,21.0042,79.1644,45.6573
2018-12-27,21.8524,40.0641,20.8936,21.8431,59.8451,28.8443,45.8449,27.392,21.1811,80.0382,45.9012
2018-12-28,21.7353,39.9377,20.7338,21.8332,59.6876,28.7806,45.8449,27.4883,21.2327,80.1325,45.9055
2018-12-31,21.9161,39.9974,20.8437,22.046,60.285,29.0515,46.0343,27.5433,21.2702,81.3176,46.3976
2019-01-02,22.0299,40.527,21.2533,22.231,60.5932,29.0708,45.7631,26.9132,20.9044,80.0858,46.7484
2019-01-03,21.4058,39.8491,21.0434,21.7313,58.7502,27.6031,45.5008,27.0361,20.8999,78.4582,45.7367
2019-01-04,22.2474,41.5663,21.7587,22.4526,60.9777,28.8263,46.4722,27.3133,21.21,80.7989,47.2488
2019-01-07,22.3255,42.0401,22.0826,22.4794,61.4721,29.0849,46.4061,27.5433,21.0649,81.1113,48.3111
2019-01-08,22.559,42.7469,22.2537,22.4982,62.3173,29.3281,46.834,28.0251,21.3263,81.7401,48.8483
2019-01-09,22.5675,42.8067,22.6069,22.6119,62.7373,29.7078,46.3962,27.9082,21.1969,82.1061,49.0996
2019-01-10,22.7673,42.8933,22.6709,22.6199,63.5895,29.8399,46.6704,28.3526,21.4748,82.2678,48.9597
2019-01-11,22.6762,42.6793,22.5369,22.6743,63.5221,29.7835,46.8064,28.4046,21.3936,82.5376,49.0083
2019-01-14,22.5031,42.525,22.4822,22.8327,63.5122,29.5064,46.5807,28.3152,20.912,81.629,48.7031
2019-01-15,22.3551,43.2317,22.5636,23.0365,63.316,29.9515,47.0432,28.6357,21.1695,83.094,49.1487
2019-01-16,22.442,43.0486,22.5337,23.5263,63.3844,29.9807,46.7887,28.7694,21.2453,82.9452,49.0368
2019-01-17,22.8378,43.2218,22.7402,23.6569,64.4684,30.1719,46.9859,28.9119,21.3336,83.6771,49.3715
2019-01-18,23.2152,43.5712,23.2015,24.0637,65.694,30.6315,47.549,29.0192,21.3581,84.6739,50.0529
2019-01-22,22.8927,42.6693,22.6966,23.7847,64.3376,30.1165,47.1141,28.965,21.3973,84.0898,49.3079
2019-01-23,22.7373,42.4762,22.4645,23.8133,64.4316,30.2183,47.6762,28.9828,21.6156,84.185,49.4042
2019-01-24,22.616,42.6693,22.5835,23.8707,64.7567,30.4714,47.0865,29.0978,21.727,83.4788,49.6167
2019-01-25,23.0463,43.2118,22.871,24.0637,65.584,30.9028,46.8972,29.436,21.4306,83.5819,50.1602
2019-01-28,23.0103,42.8365,22.6421,23.9875,64.9548,30.4908,47.0944,29.729,21.3299,82.6328,49.8591
2019-01-29,23.2499,42.3318,22.7113,23.9063,65.8535,30.1625,47.2038,29.959,21.3897,83.0374,49.5506
2019-01-30,23.4974,42.941,23.0309,24.0449,66.8849,31.0995,47.5223,30.2097,21.555,84.176,50.5179
2019-01-31,23.1449,44.6961,23.1807,24.0073,67.1743,31.0674,48.402,30.5027,22.0091,85.2264,50.973
2019-02-01,23.2152,44.5398,23.5843,24.1112,67.2754,31.2504,48.2472,30.3159,21.9249,85.3027,50.2375
2019-02-04,23.175,44.955,23.6381,24.2112,68.1492,31.7519,48.5558,30.4929,21.9616,85.0578,50.5614
2019-02-05,23.3447,45.4497,23.6743,24.1468,68.7359,32.0188,48.5628,30.6974,22.005,84.9378,51.0249
2019-02-06,23.2064,44.4343,23.5007,24.1201,68.7557,32.126,48.5726,30.4585,21.9921,85.3216,50.8184
2019-02-07,22.8848,44.0073,22.9807,23.8777,68.287,31.6863,48.5372,30.7141,22.2824,84.3813,50.4067
2019-02-08,22.8635,44.3078,22.8746,23.7579,68.392,31.8693,48.7649,30.7141,22.379,84.542,50.2086
2019-02-11,22.8973,43.8509,22.9837,23.8321,68.7557,31.8547,48.8912,30.8036,22.3715,84.4389,50.2994
2019-02-12,23.4095,44.3546,23.2743,24.1834,69.8208,32.2761,49.2718,30.5912,22.4232,85.5933,51.0599
2019-02-13,23.44,44.3845,23.5647,24.2488,70.234,32.3186,49.3615,30.7957,22.359,85.7818,51.4092
2019-02-14,23.3193,44.5497,23.6492,23.9539,69.907,32.3745,48.8093,30.9097,22.3225,85.9792,51.2136
2019-02-15,23.6347,44.7439,24.0299,24.4625,70.8434,32.6337,49.2718,31.0966,22.391,87.2784,51.5778
2019-02-19,23.7837,44.7927,24.1035,24.4991,70.8146,32.6429,49.5262,31.1329,22.5226,87.0701,51.7854
2019-02-20,24.1908,44.6363,24.2057,24.6565,71.1525,32.6789,49.4345,30.9383,22.6236,86.966,51.8877
2019-02-21,24.0951,44.2202,23.831,24.5248,70.8622,32.693,49.5805,30.9923,22.7881,86.2043,51.7854
2019-02-22,24.1991,44.6363,23.9005,24.4902,71.3288,33.1104,49.3448,31.1683,22.9298,86.9958,52.0719
2019-02-25,24.3559,44.6861,23.9398,24.5921,71.6113,33.2712,49.0736,30.9097,22.7805,87.1158,51.8922
2019-02-26,24.2167,44.6861,23.864,24.5149,71.416,33.3405,49.1012,30.8488,22.7524,86.8053,51.9636
2019-02-27,24.1773,44.4622,23.9546,24.6109,71.6945,33.3084,49.0253,30.7505,22.7805,86.4027,51.9257
2019-02-28,23.8822,44.49,23.7146,24.5446,71.4517,33.2148,49.262,30.839,22.9128,86.1507,51.6512
2019-03-01,23.8531,44.8404,24.1505,24.7019,71.5151,33.4395,49.1702,30.8036,22.9617,87.3697,52.0669
2019-03-04,23.9604,44.8972,24.194,24.5446,71.1991,33.3124,49.0924,30.9285,23.0021,86.1844,51.8972
2019-03-05,23.8489,45.1799,24.1148,24.4526,70.7393,33.2148,49.0539,31.0169,22.974,86.1418,52.0324
2019-03-06,23.8993,45.161,23.8086,24.2952,70.0745,33.0411,48.9829,30.9383,22.974,84.8792,51.7854
2019-03-07,23.7055,44.7628,23.667,24.0449,69.6523,32.7266,48.6663,30.9097,23.0506,84.2138,51.1527
2019-03-08,23.7439,44.7339,23.224,24.036,69.5126,32.7216,48.689,30.9383,23.1304,84.0322,50.7984
2019-03-11,24.082,45.5372,23.5876,24.2864,70.1042,33.4249,49.327,31.4171,23.2953,84.9923,51.4995
2019-03-12,24.1733,45.7414,23.7406,24.3408,69.5226,33.621,49.3448,31.5852,23.4552,85.6131,51.6512
2019-03-13,24.2898,45.8767,23.9796,24.506,70.1339,33.8409,49.6239,31.7376,23.4803,86.5325,51.8249
2019-03-14,24.1089,45.6736,24.0052,24.602,69.8981,33.9124,49.5805,31.8172,23.4762,86.3937,51.6796
2019-03-15,24.1381,45.6348,23.9939,24.7673,69.6513,34.3226,49.8634,31.6825,23.5614,86.7874,52.0085
2019-03-18,24.195,45.2466,24.3277,25.0196,70.3321,34.4673,49.9345,31.5222,23.4722,86.6575,52.5165
2019-03-19,24.1648,45.3243,24.261,24.8247,70.0755,34.5386,49.9,31.4328,23.2044,87.3449,52.768
2019-03-20,24.1426,45.7314,24.4738,24.313,69.5959,34.4434,49.6909,31.5744,23.2654,86.7428,52.8448
2019-03-21,24.3999,46.3326,24.6464,24.2368,70.2637,35.3093,50.2718,32.1377,23.5118,87.081,53.5814
2019-03-22,23.6727,45.587,23.9792,23.5689,68.6724,34.4769,50.2116,31.9854,23.6831,85.4961,52.5165
2019-03-25,23.6279,45.5084,23.9909,23.465,68.8339,34.3268,50.3093,32.0138,23.7029,85.4485,52.8164
2019-03-26,23.7732,45.7314,24.3348,23.7451,69.2937,34.5152,50.7362,32.2104,23.8727,86.0336,53.0444
2019-03-27,23.7421,45.3999,24.1627,23.6421,69.37,34.3177,50.5627,32.1033,23.7072,85.3176,52.9327
2019-03-28,23.9733,45.2953,24.2538,23.8479,69.8802,34.458,50.8122,32.3717,23.4271,85.5349,53.257
2019-03-29,24.1825,45.3929,24.2174,23.9123,70.6323,34.7973,51.1484,32.3629,23.5532,86.5623,53.543
2019-04-01,24.5438,46.0818,24.536,24.4981,72.0928,35.2713,50.9738,32.2626,23.3915,86.6962,54.1233
2019-04-02,24.6261,46.3237,24.3681,24.4803,72.0641,35.3939,50.5548,32.5409,23.4236,86.4969,54.1143
2019-04-03,24.9495,46.4989,24.1333,24.5535,71.846,35.6807,50.3093,32.5064,23.3871,86.3848,54.4956
2019-04-04,25.2011,46.7607,24.3348,24.7029,72.289,35.5301,50.5025,32.4052,23.3065,86.2033,54.9362
2019-04-05,25.1932,46.8952,24.7633,24.7376,72.4971,35.6996,50.6751,32.6568,23.5242,86.7974,55.2611
2019-04-08,25.2011,46.8085,24.8733,24.7673,72.1839,35.8359,50.8821,32.4966,23.3586,86.7786,55.4642
2019-04-09,25.0179,46.935,24.569,24.5634,71.207,35.666,50.821,32.3973,23.4157,86.5524,54.9611
2019-04-10,25.0059,47.138,24.6604,24.6377,71.1881,35.9157,50.966,32.6568,23.3425,86.5811,55.2226
2019-04-11,24.9925,47.1679,24.6788,24.7861,71.7984,35.8699,51.0665,32.6126,23.4597,85.5159,55.2945
2019-04-12,25.3247,47.576,24.7448,25.2422,72.7478,36.1185,51.2293,32.7895,23.5688,84.7325,55.6328
2019-04-15,25.2059,47.5372,24.5989,25.0849,72.3444,36.1044,51.532,32.5939,23.5653,85.0716,55.7446
2019-04-16,25.3205,47.586,24.7599,25.4372,72.7864,36.2869,51.539,31.8261,23.2735,83.326,55.9911
2019-04-17,25.1632,47.6726,24.727,25.5035,72.8815,36.4893,51.7953,31.4957,23.1843,80.9299,56.1024
2019-04-18,25.1932,47.7024,24.6092,25.4274,73.7197,36.5927,51.8397,31.7454,23.1964,81.0617,56.0839
2019-04-22,25.0227,47.9155,25.1298,25.3532,73.4938,36.6762,51.8595,31.3955,23.1766,81.1103,55.8698
2019-04-23,25.1363,48.5535,25.0894,25.5124,74.1338,37.0772,51.6948,31.7542,23.2418,82.3908,56.548
2019-04-24,24.9808,48.3336,24.6491,25.4857,73.9179,37.0918,51.8043,31.9784,23.3915,82.2986,56.6019
2019-04-25,24.6627,48.8771,24.5729,25.5312,72.4297,37.082,51.4759,31.942,23.4877,83.1485,56.3015
2019-04-26,24.8667,49.2624,24.2538,25.7638,72.9766,36.9408,51.9423,32.1564,23.5242,83.9777,56.7516
2019-04-29,24.8182,49.7083,24.2324,26.0231,73.145,36.95,52.0045,31.8261,23.3871,83.8269,56.553
2019-04-30,25.0319,48.5934,24.2142,26.0617,73.4363,37.0112,52.6069,32.1918,23.7722,84.2148,56.4702
2019-05-01,24.5789,48.3425,23.7297,25.8449,72.9577,36.9179,51.96,32.1918,23.5288,84.062,55.7695
2019-05-02,24.4527,48.1484,23.3162,25.8747,72.9191,36.7247,51.9423,32.2547,23.4762,84.421,55.813
2019-05-03,24.6918,48.6133,23.5324,26.1072,73.8049,37.0723,52.3338,32.4779,23.6058,85.0618,56.4851
2019-05-06,24.3402,48.5347,23.5544,25.9321,73.0965,36.7864,52.251,32.3442,23.4762,85.4961,56.1303
2019-05-07,23.9122,47.7493,23.3495,25.5035,71.6201,35.9956,51.7312,31.7906,23.4031,83.8547,55.2795
2019-05-08,23.8905,47.6726,23.3495,25.4462,71.6201,35.9524,51.7214,31.7906,23.0832,84.0332,55.2995
2019-05-09,23.7041,47.5272,23.3495,25.3908,71.5151,35.7089,51.6139,31.8959,23.0552,83.8547,55.0709
2019-05-10,24.0257,47.6626,23.4598,25.558,71.7984,35.822,52.2431,32.2626,23.4681,83.8835,55.1543
2019-05-13,23.4857,46.1874,23.0572,24.8147,69.7554,34.472,51.751,32.2626,23.7187,82.3074,53.5185
2019-05-14,23.6861,46.4501,23.3386,25.0097,70.4817,35.0268,51.9955,32.3816,23.5614,82.724,54.0505
2019-05-15,23.6241,47.4884,23.4598,24.9167,70.5739,35.4079,52.4077,32.5939,23.5208,82.969,54.4237
2019-05-16,23.9554,47.9055,23.5881,25.1671,71.2248,35.7327,52.817,32.7797,23.6791,83.6206,54.9267
2019-05-17,23.811,47.5571,23.3495,24.9998,70.4332,35.4447,52.6424,32.7365,23.7997,83.4391,54.5056
