Date,SPY,IWM,QQQ,EFA,EEM,AGG,TLT,TIP,LQD,HYG,GLD,SLV,USO,DBA,DBC,VNQ,IYR,UUP,FXE,FXY
2018-01-04,241.783,145.684,152.538,63.5502,41.8032,100.642,104.032,104.513,109.227,75.0159,125.46,16.23,98.96,18.437,16.297,68.1726,69.1614,21.631,116.29,85.13
2018-01-05,243.408,146.002,154.035,63.9053,42.163,100.572,103.731,104.494,109.187,75.0655,125.33,16.22,98.48,18.34,16.239,68.205,69.2333,21.6477,115.97,84.84
2018-01-08,243.843,146.211,154.605,63.8867,42.163,100.542,103.655,104.385,109.177,75.0079,125.31,16.15,99.04,18.213,16.229,68.557,69.6248,21.7475,115.27,84.8533
2018-01-09,244.377,146.031,154.653,63.9562,42.0953,100.273,102.302,104.028,108.749,74.7777,124.73,16.03,100.56,18.252,16.336,67.6742,68.8211,21.7931,114.99,85.2101
2018-01-10,244.032,146.051,154.292,63.8329,41.8297,100.273,102.181,103.989,108.829,74.6149,125.03,16.02,101.44,18.183,16.395,66.9182,67.9819,21.7381,115.2,86.16
2018-01-11,245.803,148.543,155.369,64.2741,42.0861,100.323,102.601,103.88,109.107,74.8601,125.44,16.01,101.6,18.115,16.385,66.6892,67.7472,21.6477,115.9,86.28
2018-01-12,247.392,149.157,156.507,64.9188,42.4881,100.303,102.761,103.979,109.127,74.734,126.96,16.27,102.96,18.076,16.491,66.1524,67.196,21.4222,117.4,86.42
2018-01-16,246.559,147.242,156.065,64.8572,42.3252,100.333,103.182,104.167,109.237,74.6893,127.17,16.25,102.08,18.057,16.413,66.2783,67.3794,21.3048,118.16,86.94
2018-01-17,248.893,148.661,157.712,65.1937,42.8846,100.214,103.052,104.088,108.908,74.6993,126.14,16.06,102.24,18.203,16.433,66.7422,67.8626,21.3598,117.65,86.3
2018-01-18,248.484,147.629,157.732,65.1135,42.9342,99.9847,102.106,103.989,108.471,74.6219,125.86,15.97,102.08,18.193,16.433,65.8822,67.196,21.3319,117.87,86.41
2018-01-19,249.633,149.554,158.242,65.4755,43.2876,99.7951,101.572,103.81,108.132,74.6993,126.42,16.05,101.76,18.145,16.403,66.237,67.6328,21.3682,117.71,86.64
2018-01-22,251.641,150.368,159.948,65.812,43.5367,99.7557,101.668,103.751,108.044,74.7677,126.65,16.04,102.24,18.203,16.443,66.8406,68.1831,21.2964,118.03,86.48
2018-01-23,252.179,150.855,161.271,66.0224,43.7419,99.9747,102.106,103.919,108.51,74.993,127.28,16.08,103.76,18.135,16.559,67.7666,69.1278,21.2415,118.4,86.98
2018-01-24,252.081,149.902,160.231,66.1378,44.11,99.8849,101.554,103.84,108.441,74.8749,128.83,16.56,105.76,18.31,16.734,67.4137,68.8823,21.0347,119.42,87.94
2018-01-25,252.189,149.961,160.173,65.8825,44.0854,100.144,102.391,104.038,109.008,74.8273,127.97,16.31,104.48,18.252,16.637,67.2948,68.7521,21.0607,119.46,87.81
2018-01-26,255.097,150.517,162.635,66.4646,44.6934,99.9448,101.999,103.969,108.859,74.8829,128.07,16.41,105.92,18.398,16.764,67.0618,68.7777,21.016,119.59,88.26
2018-01-29,253.403,149.654,161.861,65.8561,44.0156,99.7951,101.287,103.721,108.56,74.6219,127.35,16.21,104.88,18.417,16.715,66.1613,67.8932,21.07,119.22,88.07
2018-01-30,250.791,148.235,160.506,65.3092,43.415,99.6262,100.681,103.484,108.172,74.3658,126.8,16.15,103.2,18.446,16.598,65.6816,67.5293,21.0347,119.35,88.14
2018-01-31,250.922,147.451,161.185,65.2192,43.7923,99.7159,101.287,103.731,108.411,74.4929,127.65,16.35,103.84,18.34,16.618,66.8593,68.5953,21.0066,119.58,87.88
2018-02-01,250.646,147.927,159.8,65.407,43.2006,99.4071,99.796,103.206,107.934,74.3569,128.07,16.25,105.92,18.505,16.782,65.4192,67.4504,20.8985,120.47,87.78
2018-02-02,245.191,145.069,156.613,64.0804,42.0953,99.1084,98.8885,103.087,107.436,73.8865,126.39,15.66,104.32,18.475,16.511,64.8637,66.761,21.0254,120.0,87.13
2018-02-05,234.94,139.483,150.429,61.3969,40.618,99.4968,99.806,103.464,107.486,73.4737,126.71,15.74,102.16,18.349,16.355,62.936,64.6102,21.1157,119.29,87.8
2018-02-06,239.573,141.17,154.419,62.6051,41.9396,99.2279,99.172,103.048,107.277,73.9212,125.38,15.65,101.6,18.485,16.258,62.9439,64.841,21.1604,119.11,87.57
2018-02-07,238.271,141.319,152.429,61.9428,40.618,98.985,98.2596,102.83,106.969,73.6484,124.79,15.41,98.96,18.466,16.074,62.6775,64.5875,21.3226,118.06,87.52
2018-02-08,229.331,137.171,146.017,60.3266,39.2105,98.8017,98.1541,102.632,106.511,73.0014,124.98,15.46,96.72,18.368,15.908,60.8766,62.6823,21.3226,117.89,88.21
2018-02-09,232.767,138.401,148.506,60.5839,39.8359,98.6862,97.5192,102.325,106.163,72.7978,124.77,15.39,94.88,18.33,15.675,62.3993,63.985,21.3412,117.79,88.21
2018-02-12,236.185,139.711,151.174,61.5103,40.4632,98.7161,97.9789,102.394,106.163,73.295,125.37,15.57,95.12,18.446,15.772,62.4248,64.1783,21.2685,118.29,88.3
2018-02-13,236.778,140.019,151.959,61.3254,40.7719,98.736,98.3971,102.464,106.123,73.0638,126.08,15.62,94.96,18.446,15.801,62.8643,64.6684,21.1511,118.92,88.99
2018-02-14,239.982,142.539,154.77,62.4114,41.7941,98.4015,97.2995,102.384,105.716,73.1908,128.23,15.91,97.44,18.515,16.044,62.4091,64.3519,20.989,119.96,89.68
2018-02-15,243.047,144.096,157.557,62.7998,42.6512,98.5299,97.638,102.424,106.243,73.7823,128.38,15.91,98.64,18.622,16.074,63.0136,64.9889,20.8985,120.33,90.41
2018-02-16,243.123,144.603,157.028,63.0835,42.5138,98.7261,98.1795,102.592,106.551,74.081,127.96,15.73,99.04,18.475,16.102,63.3587,65.5391,21.043,119.4,90.22
2018-02-20,241.582,143.442,157.26,62.4906,41.9304,98.6185,97.7228,102.513,106.093,73.825,126.24,15.54,99.12,18.485,16.151,62.6077,64.7275,21.1781,118.73,89.39
2018-02-21,240.396,143.591,156.82,62.1893,41.8965,98.2939,96.5501,102.216,105.477,73.4916,125.66,15.54,98.32,18.437,16.132,61.372,63.6517,21.2602,118.3,89.04
2018-02-22,240.693,143.362,156.8,62.517,41.9222,98.3029,96.8052,102.315,105.636,73.5422,126.3,15.66,100.72,18.543,16.277,62.07,64.2443,21.1874,118.61,89.91
2018-02-23,244.532,145.208,159.996,63.0121,42.6686,98.5688,97.6811,102.681,106.153,74.0304,126.14,15.59,102.16,18.602,16.385,63.0618,65.3371,21.2321,118.33,89.72
2018-02-26,247.373,146.171,162.133,63.604,43.0644,98.6384,97.7143,102.79,106.303,74.1594,126.45,15.68,102.88,18.641,16.472,63.2388,65.5649,21.2061,118.48,89.63
2018-02-27,244.281,144.058,160.115,62.6579,41.8123,98.4214,97.5728,102.563,105.815,73.9629,125.13,15.48,101.2,18.602,16.307,61.7662,64.1872,21.3412,117.72,89.28
2018-02-28,241.822,141.784,159.076,62.066,41.2106,98.6962,98.2069,102.691,106.015,73.8508,125.0,15.46,98.96,18.67,16.132,61.7269,64.0294,21.4045,117.41,89.94
2018-03-01,238.299,141.417,156.498,61.0251,41.1318,98.7858,98.8609,102.979,105.905,73.3596,124.72,15.54,98.8,18.953,16.161,61.7849,63.8262,21.3319,117.97,90.31
2018-03-02,239.525,143.69,157.897,61.3176,41.304,98.6285,98.0787,102.909,105.547,73.7744,125.39,15.56,98.96,18.885,16.161,61.7603,63.7158,21.2415,118.61,90.74
2018-03-05,242.26,144.96,159.674,61.6414,41.3645,98.5786,97.8029,102.85,105.507,73.7744,125.18,15.49,100.72,19.118,16.258,62.4583,64.4288,21.2415,118.67,90.31
2018-03-06,242.903,146.528,160.36,62.0064,41.751,98.5986,97.8987,102.82,105.607,73.8776,126.53,15.78,100.56,19.08,16.317,62.7512,64.841,21.1874,119.29,90.29
2018-03-07,242.809,147.818,160.731,61.9878,41.7941,98.5786,97.7852,102.82,105.567,73.696,125.72,15.53,98.8,18.913,16.142,63.1395,65.1714,21.1697,119.39,90.41
2018-03-08,244.012,147.51,161.634,62.1198,41.8032,98.736,98.3392,102.919,105.795,73.7823,125.42,15.55,97.2,18.972,16.044,63.2575,65.5047,21.3048,118.46,90.23
2018-03-09,248.244,149.852,164.752,62.517,42.6961,98.5498,97.6985,102.771,105.398,74.0483,125.54,15.63,99.76,18.845,16.2,63.6016,65.9139,21.2778,118.39,89.74
2018-03-12,247.929,150.13,165.615,62.5885,42.7975,98.6086,98.2596,102.84,105.537,73.9262,125.54,15.61,98.96,18.875,16.171,63.8788,66.2462,21.2508,118.68,90.17
2018-03-13,246.33,149.415,163.357,62.1736,42.4112,98.736,98.7574,102.919,105.547,73.696,125.78,15.61,97.92,18.885,16.122,63.9407,66.3498,21.1967,119.11,89.99
2018-03-14,245.057,148.75,163.33,62.3233,42.4809,98.8903,99.6093,103.087,105.805,73.6096,125.7,15.61,98.24,18.895,16.122,63.9977,66.4051,21.2061,118.99,90.25
2018-03-15,244.771,147.996,163.185,62.2871,42.3252,98.9003,99.6093,103.097,105.915,73.6622,124.9,15.45,98.72,18.778,16.112,63.9819,66.3863,21.2871,118.32,90.24
2018-03-16,245.057,148.83,162.72,62.2431,42.2318,98.8415,99.2501,102.929,106.035,73.8161,124.6,15.39,100.4,18.69,16.171,64.4272,66.7797,21.3412,118.17,90.4
2018-03-19,241.756,147.382,159.232,61.7402,41.7766,98.746,98.9464,102.87,105.666,73.5154,124.87,15.39,100.4,18.349,16.064,63.8708,66.1594,21.2508,118.65,90.32
2018-03-20,242.158,147.342,159.761,61.7305,42.241,98.5986,98.5612,102.721,105.268,73.6622,124.31,15.28,102.48,18.31,16.171,63.6526,66.1062,21.3776,117.78,89.97
2018-03-21,241.697,148.205,159.056,61.8283,42.4881,98.5886,98.6786,102.929,105.199,73.688,126.48,15.65,105.44,18.358,16.463,63.1808,65.6013,21.2061,118.73,90.52
2018-03-22,235.65,144.95,155.153,60.6797,41.0715,98.7659,99.6292,103.216,105.398,73.2484,125.98,15.44,103.6,18.358,16.336,62.8112,65.2217,21.2321,118.45,90.98
2018-03-23,230.634,141.824,151.066,60.0086,40.2407,98.7659,99.5468,103.276,105.04,73.0598,127.61,15.58,106.24,18.378,16.481,61.6925,64.1842,21.1604,118.91,91.52
2018-03-26,236.939,144.93,156.671,61.0857,41.5449,98.736,99.163,103.097,105.438,73.5312,128.28,15.72,105.68,18.32,16.491,62.3973,64.9909,21.0607,119.72,90.91
2018-03-27,232.892,142.123,151.615,60.6357,40.7894,99.0248,100.236,103.484,105.835,73.4638,127.49,15.57,104.64,18.213,16.423,62.6352,65.1674,21.1604,119.22,90.87
2018-03-28,232.221,142.073,149.831,60.9899,40.5851,99.0886,100.503,103.484,106.133,73.433,125.73,15.36,104.32,18.203,16.355,64.2081,66.4248,21.3505,118.31,89.59
2018-03-29,235.199,143.531,152.606,61.5465,41.434,99.3773,101.005,103.692,106.621,73.6801,125.79,15.41,104.72,18.32,16.501,64.1304,66.4435,21.3319,118.33,90.11
2018-04-02,230.117,140.009,148.186,60.6964,40.6877,99.2877,101.209,103.791,106.561,73.3943,127.26,15.65,101.92,18.222,16.277,63.2643,65.5284,21.3226,118.33,90.52
2018-04-03,233.036,142.013,149.841,61.0857,41.0887,99.1682,100.405,103.731,106.293,73.6007,126.3,15.46,102.48,18.115,16.365,63.8001,65.9603,21.3598,117.93,89.85
2018-04-04,235.552,143.829,152.261,61.298,41.1073,99.208,100.201,103.672,106.293,73.7644,126.45,15.38,102.56,18.067,16.297,64.4725,66.6999,21.3505,118.08,89.73
2018-04-05,237.439,145.01,153.105,61.7041,41.2106,99.0546,99.4514,103.385,106.333,73.825,125.8,15.45,102.64,18.33,16.375,64.4469,66.762,21.4316,117.65,89.17
2018-04-06,232.138,142.123,149.253,61.298,40.4037,99.2877,100.546,103.791,106.641,73.6622,126.39,15.43,100.08,18.232,16.258,63.9613,66.1624,21.3505,118.1,89.68
2018-04-09,233.256,142.291,150.301,61.8019,40.446,99.3673,100.722,103.771,106.691,73.9361,126.82,15.56,102.16,18.495,16.463,63.7579,66.047,21.2964,118.45,89.83
2018-04-10,236.978,144.98,153.605,62.4642,41.2353,99.2977,100.527,103.731,106.721,74.2071,127.12,15.62,106.0,18.398,16.744,63.6861,65.7916,21.2415,118.75,89.39
2018-04-11,235.725,145.287,152.751,62.2255,41.2518,99.3773,100.899,104.038,106.79,74.2348,128.11,15.69,107.6,18.407,16.87,63.8256,65.9415,21.2228,118.86,89.7
2018-04-12,237.668,146.29,154.585,62.4642,41.2353,99.1582,100.142,103.87,106.501,74.4988,126.62,15.52,108.16,18.475,16.802,63.113,65.3192,21.2685,118.51,89.35
2018-04-13,236.978,145.526,153.763,62.5249,40.824,99.1881,100.37,104.018,106.541,74.5415,127.45,15.68,108.4,18.417,16.812,63.4413,65.548,21.2685,118.59,89.21
2018-04-16,238.912,146.845,154.959,62.6227,40.8746,99.208,100.405,103.929,106.541,74.6536,127.63,15.72,107.04,18.358,16.754,63.8336,65.8656,21.1967,118.94,89.44
2018-04-17,241.498,148.463,158.271,62.9074,40.9605,99.2379,100.699,104.088,106.551,74.6893,127.75,15.8,107.28,18.349,16.764,64.5816,66.7167,21.1967,118.92,89.51
2018-04-18,241.658,148.87,158.605,63.2312,41.3133,98.9352,99.8757,103.87,106.005,74.6139,127.85,16.18,111.04,18.553,17.075,64.4469,66.6033,21.2415,118.92,89.34
2018-04-19,240.329,147.828,157.164,62.9954,41.0715,98.6962,99.0562,103.701,105.577,74.3787,127.6,16.26,110.16,18.505,17.006,63.512,65.6497,21.3048,118.69,89.23
2018-04-20,238.281,147.014,154.663,62.7567,40.5587,98.4214,98.3589,103.365,105.129,74.1971,126.63,16.13,110.0,18.358,16.977,62.9242,65.0885,21.4316,118.05,89.01
2018-04-23,238.243,146.796,154.272,62.6775,40.2325,98.3715,98.3884,103.335,105.08,73.9987,125.62,15.67,111.36,18.3,16.968,62.8732,65.1349,21.5667,117.34,88.1
2018-04-24,235.036,145.992,151.017,62.4212,40.043,98.2351,97.9515,103.048,104.782,73.8518,126.23,15.76,109.44,18.437,16.88,63.113,65.2906,21.5406,117.56,88.1
2018-04-25,235.611,145.764,151.204,62.3145,39.7335,98.0978,97.2809,102.899,104.453,73.8597,125.41,15.61,109.76,18.563,16.909,62.994,65.1506,21.631,116.98,87.63
2018-04-26,238.023,146.438,154.37,62.6227,40.3085,98.2739,97.9789,103.147,104.762,74.1207,124.97,15.58,110.16,18.475,16.997,63.8188,65.9415,21.7298,116.34,87.63
2018-04-27,238.234,146.23,154.468,62.6843,40.5587,98.4015,98.7112,103.484,105.0,74.084,125.5,15.57,109.84,18.719,16.987,64.9139,66.7985,21.712,116.56,87.84
2018-04-30,236.403,144.92,153.359,62.4828,40.2664,98.4214,98.8885,103.573,104.9,74.0334,124.59,15.38,110.4,18.748,17.065,64.6573,66.5954,21.8024,116.04,87.65
2018-05-01,236.817,145.635,155.133,62.2617,40.0687,98.3327,98.5347,103.276,104.622,74.084,123.71,15.24,108.88,18.972,16.968,65.2432,67.0618,21.9468,115.27,87.17
2018-05-02,235.238,146.191,154.203,62.2333,39.7518,98.3327,98.4296,103.394,104.542,74.0562,123.65,15.42,109.36,18.816,16.968,65.0043,66.8311,22.0466,114.75,87.14
2018-05-03,234.701,145.387,154.184,62.428,39.6648,98.4512,98.8609,103.533,104.562,74.0503,124.28,15.46,110.56,19.031,17.075,64.964,66.8597,21.9561,115.16,87.74
2018-05-04,237.756,147.192,157.124,62.6491,39.8452,98.52,99.0098,103.563,104.702,74.1038,124.54,15.54,112.72,18.816,17.191,65.6777,67.5648,21.9823,114.89,87.8
2018-05-07,238.558,148.453,158.408,62.6579,39.6134,98.4712,98.8512,103.583,104.582,74.1723,124.57,15.52,112.8,18.651,17.181,66.1191,67.9326,22.0279,114.56,87.85
2018-05-08,238.558,149.187,158.242,62.6677,39.8359,98.3517,98.7654,103.385,104.552,74.0562,124.59,15.51,112.48,18.69,17.229,65.7888,67.5992,22.109,113.98,87.79
2018-05-09,240.855,149.971,159.987,62.8193,39.9148,98.2351,98.1893,103.335,104.532,74.1813,124.33,15.53,114.96,18.543,17.385,66.2311,68.0125,22.109,113.84,87.29
2018-05-10,243.123,150.795,161.674,63.2234,40.7471,98.4712,98.9564,103.533,105.05,74.3976,125.18,15.74,115.28,18.553,17.473,66.7482,68.6377,22.0093,114.57,87.57
2018-05-11,243.871,151.102,161.515,63.3917,40.6786,98.52,99.1967,103.533,105.238,74.3718,125.0,15.7,114.0,18.456,17.366,66.5202,68.3556,21.973,114.73,87.65
2018-05-14,243.993,150.517,161.801,63.5061,40.7307,98.4214,98.6942,103.276,105.04,74.3887,124.49,15.56,115.04,18.358,17.492,65.9489,67.8537,22.0009,114.66,87.33
2018-05-15,242.26,150.536,159.977,63.0453,39.8882,97.9573,97.5728,102.949,104.274,74.0254,122.48,15.33,115.2,18.261,17.512,64.8794,66.8498,22.137,113.73,86.77
2018-05-16,243.334,152.104,161.046,63.1344,40.4898,97.8547,97.1955,102.81,104.135,74.1207,122.29,15.41,115.68,18.28,17.608,64.6848,66.6575,22.191,113.37,86.79
2018-05-17,243.113,152.809,160.417,63.2312,39.8718,97.7153,96.698,102.632,103.926,74.1634,122.36,15.47,115.92,18.173,17.628,64.3604,66.3133,22.218,113.3,86.46
2018-05-18,242.481,153.007,159.585,63.0033,39.5364,97.9673,97.5365,102.899,104.364,74.084,122.41,15.48,115.44,18.378,17.638,64.4469,66.4613,22.2628,113.03,86.5
2018-05-21,244.32,154.019,160.486,63.4014,39.7764,97.9772,97.5912,102.929,104.423,74.1892,122.48,15.54,117.36,18.495,17.774,65.2117,67.1742,22.2441,113.2,86.26
2018-05-22,243.649,152.908,160.281,63.3212,39.9148,97.9772,97.4307,102.889,104.324,74.2428,122.41,15.58,116.48,18.602,17.794,65.3021,67.264,22.2357,113.15,86.36
2018-05-23,244.31,153.107,161.654,62.6227,39.8964,98.2641,98.1541,103.157,104.752,74.3013,122.54,15.5,116.08,18.787,17.891,65.9569,67.836,22.3261,112.41,86.96
2018-05-24,243.824,153.167,161.604,62.428,39.683,98.5498,98.9207,103.285,105.03,74.346,123.59,15.69,114.32,18.728,17.774,65.8222,67.6693,22.299,112.58,87.6499
2018-05-25,243.248,152.888,161.771,62.022,39.8452,98.7559,99.522,103.424,105.358,74.2259,123.21,15.53,109.44,18.855,17.512,66.0512,67.8951,22.4071,111.99,87.49
2018-05-29,240.434,152.67,161.037,60.76,38.9202,99.4171,101.746,104.028,105.945,73.9133,123.19,15.44,108.08,18.719,17.347,66.3658,68.0993,22.5609,110.77,88.13
2018-05-30,243.649,155.072,162.172,61.6855,39.2269,99.1781,101.05,103.83,105.507,74.1376,123.37,15.55,110.64,18.728,17.57,67.2673,68.9622,22.3895,111.97,87.89
2018-05-31,242.148,153.871,162.083,61.298,39.2105,99.0886,100.883,103.899,105.467,74.0651,123.1,15.46,108.4,18.71,17.522,67.0391,68.8389,22.3718,112.24,88.03
2018-06-01,244.522,154.843,164.625,61.8283,39.7591,98.9551,100.323,103.741,105.248,74.2368,122.49,15.44,106.0,18.641,17.405,67.335,69.0776,22.4071,111.89,87.37
2018-06-04,245.699,155.697,166.115,62.0152,40.1628,98.7261,99.6014,103.553,105.01,74.3897,122.37,15.45,104.96,18.193,17.201,67.919,69.685,22.3895,112.3,87.16
2018-06-05,245.879,156.678,166.604,61.9173,39.8542,98.7957,99.8409,103.761,105.08,74.4779,122.85,15.52,105.76,18.154,17.229,67.742,69.5962,22.3625,112.46,87.29
2018-06-06,247.919,157.79,167.584,62.474,40.4551,98.5786,99.0185,103.563,104.702,74.6595,122.92,15.7,105.28,18.242,17.288,67.9033,69.6761,22.299,113.01,86.89
2018-06-07,247.89,156.937,166.232,62.1198,39.8359,98.7858,99.9734,103.86,105.04,74.6853,122.86,15.72,106.8,18.095,17.356,67.9033,69.7225,22.2535,113.26,87.29
2018-06-08,248.616,157.393,166.242,62.1893,39.7591,98.6464,99.6815,103.682,104.87,74.6427,123.01,15.78,106.16,18.28,17.347,68.151,69.9217,22.2628,112.96,87.49
2018-06-11,248.963,157.632,166.674,62.5885,39.7591,98.5498,99.4942,103.682,104.782,74.7846,123.23,15.94,106.88,18.076,17.337,68.0467,69.9384,22.2814,113.12,87.01
2018-06-12,249.277,158.366,167.555,62.1893,39.6565,98.5786,99.522,103.612,104.791,74.8451,122.82,15.87,107.2,18.3,17.327,68.4567,70.2925,22.3261,112.81,86.77
2018-06-13,248.493,157.731,167.545,62.2774,39.3901,98.4811,99.4802,103.553,104.692,74.8679,123.19,16.08,107.76,18.183,17.395,67.1217,68.8744,22.2897,113.17,86.81
2018-06-14,249.105,158.594,169.271,62.1453,39.1244,98.736,100.306,103.8,105.159,75.0873,123.38,16.17,108.16,17.94,17.201,67.7597,69.5608,22.5786,111.19,86.56
2018-06-15,248.79,158.633,168.663,61.8283,38.8157,98.7659,100.389,103.84,105.01,75.0446,121.34,15.6,104.4,17.979,16.782,67.7185,69.6308,22.5609,111.47,86.58
2018-06-18,248.302,159.368,168.566,61.3871,38.3433,98.7858,100.306,103.929,104.9,75.0367,121.11,15.51,106.32,17.803,16.928,67.7332,69.5696,22.5609,111.5,86.61
2018-06-19,247.324,159.378,168.094,60.8196,37.921,98.8804,100.908,104.098,104.96,74.9305,120.8,15.36,105.12,17.628,16.754,67.6644,69.5608,22.6243,111.14,87.01
2018-06-20,247.755,160.648,169.301,60.8637,38.0849,98.7061,99.9913,103.8,104.394,75.0099,120.26,15.34,106.24,17.707,16.734,68.4203,70.2383,22.642,111.15,86.74
2018-06-21,246.214,159.17,167.81,60.4303,37.5493,98.736,100.527,103.989,104.314,74.8531,120.05,15.36,106.48,17.657,16.608,68.7447,70.5992,22.5786,111.44,87.05
2018-06-22,246.666,158.643,167.437,61.0721,37.9376,98.8117,100.521,104.147,104.433,74.8611,120.34,15.5,112.16,17.735,16.938,69.2864,71.0499,22.4976,111.9,87.07
2018-06-25,243.314,156.054,163.663,60.2248,37.4291,98.7659,100.758,104.197,104.344,74.6853,119.89,15.37,110.16,17.453,16.744,69.1064,70.8033,22.4621,112.28,87.18
2018-06-26,243.843,156.947,164.328,60.3334,37.281,98.9252,100.908,104.355,104.672,74.6755,119.26,15.33,114.16,17.424,16.909,69.3286,71.0795,22.5786,111.74,86.96
2018-06-27,241.822,154.416,162.113,59.764,36.5628,99.1184,101.881,104.702,105.02,74.5197,118.58,15.12,117.2,17.297,16.997,69.0632,70.6968,22.7147,110.88,86.83
2018-06-28,243.209,154.883,163.486,59.991,36.8751,99.1084,101.896,104.553,104.88,74.3103,118.22,15.07,118.88,17.307,16.987,69.6795,71.4512,22.7147,110.97,86.62
2018-06-29,243.565,154.773,163.938,60.3246,37.4291,99.1981,101.545,104.593,104.94,74.1376,118.65,15.15,120.48,17.56,17.181,69.8526,71.6297,22.5339,112.06,86.47
2018-07-02,244.092,155.885,165.025,59.7738,37.0555,99.0984,101.463,104.632,104.96,74.209,117.46,14.91,119.68,17.2,16.822,69.4672,71.2017,22.642,111.47,86.35
2018-07-03,243.219,156.51,163.106,59.9538,37.0821,99.3075,101.991,104.87,105.348,74.2179,118.65,15.03,119.36,17.209,16.802,69.9912,71.7372,22.5693,111.8,86.62
2018-07-05,245.184,158.286,165.134,60.5496,36.9886,99.3972,102.288,104.989,105.696,74.4949,119.05,15.1,118.24,17.2,16.9,70.8228,72.6701,22.4976,112.18,86.55
2018-07-06,247.258,159.596,167.711,60.8735,37.4969,99.4868,102.62,105.147,105.845,74.6883,118.86,15.08,119.68,17.443,16.977,71.1983,72.9708,22.4249,112.68,86.7
2018-07-09,249.497,160.608,169.241,61.4585,38.1701,99.4071,101.967,104.929,105.925,74.8025,119.15,15.17,120.24,17.258,17.065,70.6331,72.3229,22.4342,112.68,86.37
2018-07-10,250.389,159.884,169.37,61.4301,38.0849,99.3275,101.958,104.761,105.805,74.8114,118.93,15.12,120.56,17.16,17.026,70.7795,72.5459,22.4435,112.69,86.03
2018-07-11,248.56,158.554,168.487,60.4048,37.3423,99.3673,102.347,104.88,106.015,74.6983,117.64,14.86,114.48,16.83,16.433,70.5455,72.3229,22.5973,111.96,85.39
2018-07-12,250.791,159.298,171.388,60.8735,37.8516,99.4769,102.337,104.791,106.263,74.9345,118.13,15.0,115.12,16.947,16.521,70.7619,72.536,22.615,111.99,85.06
2018-07-13,250.99,158.842,171.534,61.0632,37.8761,99.5664,102.591,104.999,106.353,74.9345,117.61,14.88,115.76,16.907,16.549,70.5455,72.2885,22.5879,112.05,85.19
2018-07-16,250.761,158.217,171.124,61.0349,37.671,99.457,102.171,104.711,106.163,74.8779,117.55,14.85,111.52,16.879,16.2,70.1681,71.9581,22.5526,112.32,85.22
